diario,seccion,titulo,descripcion,sentimiento,pond_negativos,pond_neutro,pond_positivo
La_nacion,Economia,Sube a 41 muertos el balance del derrumbe de edificio en Irán,,NEG,0.8827093839645386,0.10879616439342499,0.008494443260133266
La_nacion,Economia,Robles se ampara en la Ley del CNI para no revelar si inteligencia alertó de presiones de Marruecos,,NEU,0.10857319086790085,0.8827943801879883,0.008632355369627476
La_nacion,Economia,El Gobierno dice que no han llegado a acuerdos con el PP para la prórroga del decreto anticrisis,,NEG,0.6072856783866882,0.3855930268764496,0.007121354341506958
La_nacion,Economia,Exviceministro venezolano insiste y pide a la AN que investigue al excargo de PDVSA que se declaró culpable en EEUU,,NEU,0.07755233347415924,0.9131499528884888,0.009297692216932774
La_nacion,Economia,Microsoft Store no cerrará las aplicaciones abiertas durante sus actualizaciones automáticas,,NEU,0.08412514626979828,0.8922357559204102,0.023639164865016937
La_nacion,Economia,(CORRECCIÓN) Estructura 'pastel de frutas' amplía usos para los polímeros orgánicos,,NEU,0.0030754227191209793,0.9861778020858765,0.010746822692453861
La_nacion,Economia,Estructura 'pastel de frutas' amplia usos para los polímeros orgánicos,,NEU,0.0029950710013508797,0.9433829188346863,0.053622059524059296
La_nacion,Economia,Canadá se niega a jugar un amistoso ante Panamá como protesta contra la Federación,,NEG,0.8578301072120667,0.13866470754146576,0.003505195491015911
La_nacion,Economia,"Apple actualizaría software de iphone, ipad en evento para desarrolladores",,NEU,0.01579682156443596,0.956737756729126,0.027465475723147392
La_nacion,Economia,Gran Bretaña aumenta ayuda a Ucrania con misiles modernos,,NEU,0.08364157378673553,0.8922924995422363,0.024065913632512093
La_nacion,Economia,Rosendo Fraga analizó el regreso de Daniel Scioli a la escena nacional y vaticinó que será “candidato presidencial”,El analista político consideró que el ahora exembajador de Brasil regresa al círculo rojo para “ser el punto de encuentro” entre Alberto Fernández y Cristina Kirchner,NEU,0.0998704805970192,0.8862264156341553,0.013903114944696426
La_nacion,Economia,Javier Milei fulminó a Martín Guzmán y Alberto Fernández por el impuesto a la “renta inesperada”,El diputado por La Libertad Avanza calificó la iniciativa del Poder Ejecutivo como “aberrante” y explicó las razones por las que generará “más pobres”,NEU,0.15229332447052002,0.8150020837783813,0.032704632729291916
La_nacion,Economia,"Lavrov tilda de ""intolerable"" que países vecinos de Serbia impidieran que su vuelo llegara a Belgrado",,NEG,0.9486528635025024,0.048588965088129044,0.00275825010612607
La_nacion,Economia,Los posibles sucesores de Johnson se preparan para una intensa jornada de cara a la moción de censura,,NEU,0.05931800603866577,0.9276296496391296,0.013052351772785187
La_nacion,Economia,"El presidente de RDC dice que ""no hay duda"" de que Ruanda apoya al grupo rebelde M23",,NEU,0.008282791823148727,0.9137542247772217,0.07796305418014526
La_nacion,Economia,"Acuerdo a tres entre Rusia, Ucrania y Turquía para desbloquear las exportaciones de cereales, según medios",,NEU,0.010971534065902233,0.9709460735321045,0.01808241568505764
La_nacion,Economia,Paseo en bicicleta para los dirigentes de Australia e Indonesia,,NEU,0.0021227409597486258,0.9831597208976746,0.014717518351972103
La_nacion,Economia,"Nadal, una leyenda pendiente de su pie",,POS,0.013533086515963078,0.05015808343887329,0.9363088011741638
La_nacion,Economia,"Rusia denuncia el ""hostil"" cierre del espacio aéreo a su canciller Lavrov",,NEG,0.8172870874404907,0.17551924288272858,0.007193631958216429
La_nacion,Economia,"Primero limpiar y luego reconstruir las ""ciudades mártires"" cerca de Kiev",,NEU,0.04117616266012192,0.952028214931488,0.0067955609411001205
La_nacion,Economia,"Canciller ruso Lavrov califica de ""inconcebible"" el cierre de espacio aéreo para su viaje",,NEU,0.4689100682735443,0.5187098979949951,0.012380030937492847
La_nacion,Economia,Telegram cede a las autoridades alemanas el acceso a datos de usuarios vinculados a casos de abuso infantil y terrorismo,,NEU,0.11208521574735641,0.8810728192329407,0.006841963157057762
La_nacion,Economia,"La Fórmula 1, segundo deporte con más conversación en Twitter en España en 2021",,NEU,0.04056060314178467,0.8241097927093506,0.13532955944538116
La_nacion,Economia,"El Corte Inglés elige, dentro de su Proyecto Orígenes, un café colombiano y sostenible para sus cafeterías",,NEU,0.0033431409392505884,0.783875048160553,0.2127819061279297
La_nacion,Economia,Bolivia declara oficialmente el inicio de una quinta ola de coronavirus en el país,,NEU,0.4564853012561798,0.5277942419052124,0.01572047546505928
La_nacion,Economia,Dimite el seleccionador de Bulgaria Yasen Petrov,,NEG,0.7206251621246338,0.2715825140476227,0.0077922833152115345
La_nacion,Economia,¿Cómo pueden tumbar a Boris Johnson los conservadores?,,NEG,0.5959402918815613,0.3978370726108551,0.006222653668373823
La_nacion,Economia,"El OIEA destaca que la seguridad de las centrales nucleares en Ucrania es ""un asunto clave"" a nivel mundial",,NEU,0.014668828807771206,0.8916401863098145,0.09369104355573654
La_nacion,Economia,"Casi 3,4 millones de espectadores siguieron el República Checa-España en La 1",,NEU,0.023138737305998802,0.8906925916671753,0.08616873621940613
La_nacion,Economia,"Apple enviará entre 6 y 7 millones de unidades de MacBook Air en el segundo semestre de 2022, según Kuo",,NEU,0.032860010862350464,0.9328372478485107,0.034302692860364914
La_nacion,Economia,El ataque contra una iglesia el domingo en Nigeria dejó al menos 21 muertos (balance oficial),,NEG,0.5955179929733276,0.3978923559188843,0.006589592434465885
La_nacion,Economia,Meliá Hotels ha sido certificada como empresa socialmente responsable en México,,POS,0.005676601082086563,0.07021314650774002,0.9241102337837219
La_nacion,Economia,El Dakar 2023 contará con 14 etapas de oeste a este de Arabia Saudita,,NEU,0.021196961402893066,0.9434812664985657,0.03532177582383156
La_nacion,Economia,"Ventas de autos nuevos en Rusia se derrumban en mayo un 83,5% interanual (fabricantes)",,NEU,0.2296673208475113,0.7477232217788696,0.02260950393974781
La_nacion,Economia,Aumentan a más de 40 los muertos por el derrumbe de un centro comercial en el sur de Irán,,NEG,0.9027337431907654,0.0893663540482521,0.007900010794401169
La_nacion,Economia,El Gobierno de Polonia adelanta que Kaczynski dejará de ser vice primer ministro para centrarse en el partido,,NEU,0.02778635546565056,0.9618339538574219,0.010379631072282791
La_nacion,Economia,Los plesiosaurios tenían que girar sus aletas para nadar,,NEU,0.028851961717009544,0.9677118062973022,0.0034362487494945526
La_nacion,Economia,Países occidentales dispuestos a endurecer el tono contra Irán por su programa nuclear,,NEU,0.04076477512717247,0.9401808977127075,0.01905435509979725
La_nacion,Economia,La Justicia de Sri Lanka desbloquea la salida de un avión de la compañía rusa Aeroflot,,NEU,0.044719357043504715,0.9424420595169067,0.01283855177462101
La_nacion,Economia,Reino Unido anuncia el envío a Ucrania de un sistema de lanzacohetes múltiples por la guerra con Rusia,,NEU,0.09931077808141708,0.8829472661018372,0.017741987481713295
La_nacion,Economia,Microsoft trabaja en un parche para la vulnerabilidad que usa Word para ejecutar código malicioso a través de MSDT,,NEU,0.10853312909603119,0.8608251214027405,0.03064175695180893
La_nacion,Economia,La tormenta Alex avanza hacia Bermuda con viento y lluvias,,NEG,0.8095179796218872,0.18520128726959229,0.005280796904116869
La_nacion,Economia,Corea del Sur y EEUU disparan ocho misiles en respuesta a pruebas de Corea del Norte,,NEU,0.0875544399023056,0.8909432888031006,0.021502304822206497
La_nacion,Economia,"Boris Johnson, sometido a un voto de confianza por su partido",,NEU,0.0356927290558815,0.9586927890777588,0.005614443216472864
La_nacion,Economia,Nadal asciende un puesto y se coloca 4º en clasificación ATP,,NEU,0.02907061204314232,0.5702617764472961,0.40066763758659363
La_nacion,Economia,Un británico condenado a 15 años de prisión en Irak por tráfico de antigüedades,,NEU,0.27913036942481995,0.7002725005149841,0.020597103983163834
La_nacion,Economia,Paula Badosa retorna al 'Top 3' del ranking WTA,,NEU,0.018905751407146454,0.6248679161071777,0.3562263548374176
La_nacion,Economia,La Fiscalía de Perú cita a declarar a Castillo en el marco de una investigación en su contra por corrupción,,NEU,0.0342923104763031,0.9590039253234863,0.006703691557049751
La_nacion,Economia,Ucrania cifra en más de 31.000 el número de soldados de Rusia muertos desde el inicio de la guerra,,NEG,0.5657553672790527,0.41727587580680847,0.01696879230439663
La_nacion,Economia,Predicen una erupción volcánica cinco meses antes de producirse,,NEU,0.10433775931596756,0.882347583770752,0.013314704410731792
La_nacion,Economia,"Scaloni, tras la gran actuación de Messi: ""Es como Nadal, ya no sé qué más decir""",,NEU,0.21747633814811707,0.7370959520339966,0.04542778432369232
La_nacion,Economia,"Cheney adelanta que la conspiración del 6 de enero fue ""extremadamente bien organizada""",,NEU,0.008568317629396915,0.8769569396972656,0.11447476595640182
La_nacion,Economia,No somos especiales como galaxia o como observadores,,NEU,0.3523182272911072,0.6439700722694397,0.0037116946186870337
La_nacion,Economia,Turquía anuncia la muerte de siete supuestos miembros del PKK en nuevas operaciones en Irak,,NEU,0.32285284996032715,0.6578996181488037,0.019247479736804962
La_nacion,Economia,Países musulmanes condenan comentarios sobre islam en India,,NEU,0.18988770246505737,0.7921181917190552,0.017994094640016556
La_nacion,Economia,Covid-19 en Uruguay: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 925.777 nuevos casos en  Uruguay; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.036900658160448074,0.9491374492645264,0.013961930759251118
La_nacion,Economia,Covid-19 en Brasil: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 31.153.069 nuevos casos en  Brasil; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.044979192316532135,0.9441319704055786,0.010888838209211826
La_nacion,Economia,Covid-19 en Colombia: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 6.109.105 nuevos casos en  Colombia; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.04253979027271271,0.9449009895324707,0.012559240683913231
La_nacion,Economia,Covid-19 en Bolivia: casos de coronavirus y vacunación al 5 de junio,"Este día se reportaron 910.134 nuevos casos en  Bolivia; un repaso por el número de enfermos actuales, curados y fallecidos",NEU,0.041106827557086945,0.9494109749794006,0.009482228197157383
La_nacion,Economia,Variables secretas: qué miran las aseguradoras antes de cotizar una póliza y quiénes acceden al precio más barato,"No solo importa el valor y el modelo del vehículo, sino que se tienen en cuenta otros factores; cuánto influye la edad y por qué las mujeres de más de 40 años acceden a un mejor cotización",NEU,0.00859364029020071,0.9867044687271118,0.004701923578977585
La_nacion,Economia,"Empieza el juicio contra el exjuez Carlos Soto Dávila, acusado de cobrar coimas para favorecer a narcos","Las audiencias comenzarán el 21 de este mes ante un Tribunal Oral Federal de Corrientes, donde desarrolló su carrera el exmagistrado; también están imputados dos secretarios penales, cuatro abogados, un intendente y tres traficantes",NEU,0.12320239841938019,0.8609777688980103,0.015819761902093887
La_nacion,Economia,Facundo Arana rompió el silencio tras el acuerdo con Romina Gaetani,"El actor, que se vio afectado por las declaraciones públicas de la actriz, agradeció en redes el apoyo que recibió durante los últimos días, cuando ambos llegaron finalmente a un acuerdo",NEU,0.09259012341499329,0.8751240372657776,0.032285869121551514
La_nacion,Economia,"Sebastián Beccacece se volvió loco, se cruzó con  Gallardo y terminó expulsado",El técnico de Defensa y Justicia explotó porque no pudo hacer un cambio y desató un incidente con su par de River; los antecedentes de furia del DT del Halcón,NEG,0.9587195515632629,0.038954608142375946,0.0023258535657078028
La_nacion,Economia,La Rural cambia una costumbre y su presidente dará dos discursos,"En la exposición, que se realizará del 21 al 31 del mes próximo, no se hará el tradicional corte de cintas del primer día por la mañana y sí un acto por la tarde",NEU,0.0019347632769495249,0.9931627511978149,0.004902465734630823
La_nacion,Economia,"Guerra Rusia-Ucrania, en vivo: últimas noticias del conflicto y el minuto a minuto","El helicóptero Ka-25, también conocido como “Cocodrilo”, es el medio de transporte más utilizado por el líder del Kremlin; Reino Unido acaba de anunciar que enviará a Ucrania una poderosa arma: un sistema de lanzacohetes múltiples",NEU,0.02964060753583908,0.9525619149208069,0.01779749244451523
La_nacion,Economia,"Lo que hay que saber: Presentan hoy el proyecto de impuesto a la renta inesperada; Daniel Scioli asume la semana próxima como ministro; piden investigar la licitación del gasoducto Néstor Kichner; comienza la Cumbre de las Américas; ganó Boca, empató River",Este es el resumen de noticias de LA NACION de la mañana del 3 de junio de 2022 ,NEU,0.011380244977772236,0.9322140216827393,0.05640575289726257
